1,site0,85.48262837125084,86.70239458934896
2,site1,76.086887927361,55.70641469332428
3,site2,51.028578590605655,78.53362987000231
4,site3,59.5048994184504,52.24794479897443
5,site4,80.8375719507725,53.5143392181044
6,site5,77.62323716730592,86.2672298736973
7,site6,29.978192708130713,15.830685817821344
8,site7,13.22874133147639,70.57568619658721
9,site8,34.13914959838698,48.318633355092324
10,site9,5.89871197846803,58.90493019654636
11,site10,2.5032157202961036,90.2446707229057
12,site11,48.34898158208143,5.5955062177969195
13,site12,24.47223587558679,12.977314571765708
14,site13,6.319177719278168,89.1503579090149
15,site14,91.59526789351202,7.66022365853849
16,site15,96.02456170836722,9.906055406589964
17,site16,60.554668248082855,98.69762451982508
18,site17,94.32509953710421,3.784793546299081
19,site18,72.46399279640988,72.78553432455757
20,site19,55.70766737360533,77.72884454775308
21,site20,45.75157318295627,28.683774623134184
22,site21,47.4705334145513,37.71216432209691
23,site22,15.373330723474588,64.74442824345329
24,site23,41.49094147699276,50.367645231558846
25,site24,54.08830076664144,3.7474153668521915
26,site25,65.82940391172228,3.3827833026250254
27,site26,84.74410230782044,63.13438815233238
28,site27,84.17894944798945,5.248008501034396
29,site28,19.78050013934466,93.26405495973205
30,site29,54.83664059383947,13.112693527389329
31,site30,6.005814856861491,31.580422052887926
32,site31,31.419796333456993,70.5791523366805
33,site32,93.35355847466235,46.27465138481447
34,site33,21.261574276344795,27.29400620659097
