1,site0,22.634568912622054,4.249370767245941
2,site1,60.416774188974856,48.95228451307929
3,site2,46.87777110816616,4.341802822306661
4,site3,95.41233827837016,24.705012390265768
5,site4,61.32205241384574,81.59295372148168
6,site5,54.79650807582841,72.43360384356022
7,site6,79.63151218199386,51.23731506906947
8,site7,43.63795285944357,92.7857011953118
9,site8,49.96362415266049,23.37686157100708
10,site9,22.821952295166305,23.211497123173785
11,site10,95.85248226348334,18.337822609909395
12,site11,49.96253956169525,71.27906479211708
13,site12,35.08441752125966,66.26142977678803
14,site13,67.49740780410895,52.43702590586808
15,site14,21.068617862675865,59.74749760918648
16,site15,58.95655059903528,41.51183484065493
17,site16,6.475275288834615,25.989999651320762
18,site17,66.13936977285577,32.02801412609064
19,site18,46.86355664547581,84.39087505510662
20,site19,89.29995877902682,31.064671572743297
21,site20,78.74001501885431,61.25248268157281
22,site21,90.1624225206111,36.99454094968063
23,site22,19.553870084615475,48.29907905513776
24,site23,25.676166967616066,23.250843622320094
25,site24,34.140256095319224,77.82808755089385
26,site25,92.77219265128238,5.944859039921568
27,site26,31.182792034238748,40.629783648164164
28,site27,3.467166861731097,56.91888673555789
29,site28,87.05635630395726,35.86383567009259
30,site29,52.79816228553358,13.68111051075196
31,site30,14.291439209584844,48.76314129752378
32,site31,94.89564120929106,22.8926221601524
33,site32,6.133175314298223,47.13304689276162
34,site33,45.0500533016749,8.178646611248809
35,site34,84.00209517936898,92.33215604574853
36,site35,44.508497479584776,88.81352638034274
37,site36,15.5562981533363,13.548124482091195
38,site37,66.09449398728742,39.98858847241911
39,site38,55.63819347209106,13.771950872677063
40,site39,87.40697523730618,3.455625321412037
41,site40,32.942072163226456,10.522275946907488
42,site41,7.827789693290055,39.86216450299649
43,site42,74.47920806637389,1.9969658652398192
44,site43,82.75870817099083,25.760600486881536
45,site44,29.417271055176673,99.60234060332557
46,site45,59.30209691983161,0.31300017806578095
47,site46,29.632320227323117,74.14089585429122
48,site47,56.977034390114945,22.78439574407114
49,site48,68.23421275702184,6.8573365871330445
50,site49,20.761928747329584,50.61994319184525
51,site50,38.07079894664852,59.55820849706156
52,site51,56.7546099478324,60.40326963360766
53,site52,51.66877199083716,52.821934325533334
54,site53,83.36058135007904,76.43460611599205
55,site54,48.15372375721591,93.42470456127978
