1,site0,89.28336919298648,22.593730437684624
2,site1,17.467321781643918,6.391121861198757
3,site2,17.284808060129397,71.13377874236424
4,site3,50.056346677194384,60.98865043623619
5,site4,97.10664277726814,2.601433582519541
6,site5,56.46669392323778,2.0445231466526215
7,site6,79.79971614729048,79.81454755136212
8,site7,3.478220734856674,32.718417308209254
9,site8,3.5428406659847145,23.99370035732438
10,site9,98.01307983967895,93.6897791636479
11,site10,32.565342816819566,25.913329087422042
12,site11,29.419890128245317,23.03263338822138
13,site12,60.19724805878622,40.37137728549012
